period,abn,institution_name,big5_flag,owner_occupied_value_millions,investment_value_millions,total_housing_value_millions,system_owner_occupied_millions,system_investment_millions,system_total_housing_millions,owner_occupied_share,investment_share,total_housing_share
2019-04-01,15126292608,First Commercial Bank,false,0,0,0,1062771.3000000003,650275.8,1713047.1000000003,0.00000000,0.00000000,0.00000000
2019-04-01,95087650735,First Option Bank Ltd,false,122.7,37,159.7,1062771.3000000003,650275.8,1713047.1000000003,0.00011545,0.00005690,0.00009323
2019-04-01,72087650637,G&C Mutual Bank Limited,false,414.9,197.3,612.2,1062771.3000000003,650275.8,1713047.1000000003,0.00039039,0.00030341,0.00035737
2019-04-01,47087650093,Gateway Bank Ltd,false,629,192.8,821.8,1062771.3000000003,650275.8,1713047.1000000003,0.00059185,0.00029649,0.00047973
2019-04-01,87087651509,Goulburn Murray Credit Union Co-operative Limited,false,202.6,48.1,250.7,1062771.3000000003,650275.8,1713047.1000000003,0.00019063,0.00007397,0.00014635
2019-04-01,88087651956,Greater Bank Limited,false,4174,1216.4,5390.4,1062771.3000000003,650275.8,1713047.1000000003,0.00392747,0.00187059,0.00314667
2019-04-01,32087652024,Heritage Bank Limited,false,5284.6,1686.8,6971.400000000001,1062771.3000000003,650275.8,1713047.1000000003,0.00497247,0.00259398,0.00406959
2019-04-01,64087650164,Holiday Coast Credit Union Ltd,false,350.9,69.9,420.79999999999995,1062771.3000000003,650275.8,1713047.1000000003,0.00033017,0.00010749,0.00024564
2019-04-01,66087650173,Horizon Credit Union Ltd,false,222.1,59.6,281.7,1062771.3000000003,650275.8,1713047.1000000003,0.00020898,0.00009165,0.00016444
2019-04-01,48006434162,HSBC Bank Australia Limited,false,12274.3,5608.4,17882.699999999997,1062771.3000000003,650275.8,1713047.1000000003,0.01154933,0.00862465,0.01043912
2019-04-01,54138221637,"Hua Nan Commercial Bank, Ltd.",false,0,0,0,1062771.3000000003,650275.8,1713047.1000000003,0.00000000,0.00000000,0.00000000
2019-04-01,85051868556,Hume Bank Limited,false,583.3,200.2,783.5,1062771.3000000003,650275.8,1713047.1000000003,0.00054885,0.00030787,0.00045737
2019-04-01,68087650182,Hunter United Employees' Credit Union Limited,false,221.7,40.3,262,1062771.3000000003,650275.8,1713047.1000000003,0.00020861,0.00006197,0.00015294
2019-04-01,14087650771,Illawarra Credit Union Limited,false,368.5,117.3,485.8,1062771.3000000003,650275.8,1713047.1000000003,0.00034673,0.00018038,0.00028359
2019-04-01,92087651974,IMB Ltd,false,3296.5,997.9,4294.4,1062771.3000000003,650275.8,1713047.1000000003,0.00310180,0.00153458,0.00250688
2019-04-01,97087822464,Indue Ltd,false,0,0,0,1062771.3000000003,650275.8,1713047.1000000003,0.00000000,0.00000000,0.00000000
2019-04-01,57086866506,Industrial and Commercial Bank of China Limited,false,0,0,0,1062771.3000000003,650275.8,1713047.1000000003,0.00000000,0.00000000,0.00000000
2019-04-01,24000893292,ING Bank (Australia) Limited,false,39494.6,9484.7,48979.3,1062771.3000000003,650275.8,1713047.1000000003,0.03716190,0.01458566,0.02859192
2019-04-01,32080178196,ING Bank N.V.,false,0,0,0,1062771.3000000003,650275.8,1713047.1000000003,0.00000000,0.00000000,0.00000000
2019-04-01,43074112011,"JPMorgan Chase Bank, National Association",false,0,0,0,1062771.3000000003,650275.8,1713047.1000000003,0.00000000,0.00000000,0.00000000
2019-04-01,11615995581,Judo Bank Pty Ltd,false,4.3,2.6,6.9,1062771.3000000003,650275.8,1713047.1000000003,0.00000405,0.00000400,0.00000403
2019-04-01,96164085563,KEB HANA Bank,false,10,7,17,1062771.3000000003,650275.8,1713047.1000000003,0.00000941,0.00001076,0.00000992
2019-04-01,25044678441,Lutheran Laypeople's League of Australia Limited,false,0,0,0,1062771.3000000003,650275.8,1713047.1000000003,0.00000000,0.00000000,0.00000000
2019-04-01,83087650244,Macarthur Credit Union Ltd,false,145.1,28.2,173.29999999999998,1062771.3000000003,650275.8,1713047.1000000003,0.00013653,0.00004337,0.00010116
2019-04-01,46008583542,Macquarie Bank Limited,true,20415.8,16074.9,36490.7,1062771.3000000003,650275.8,1713047.1000000003,0.01920997,0.02472013,0.02130163
2019-04-01,94087651983,Maitland Mutual Limited,false,345.5,139.4,484.9,1062771.3000000003,650275.8,1713047.1000000003,0.00032509,0.00021437,0.00028306
2019-04-01,27079372688,"Mega International Commercial Bank Co., Ltd.",false,9.7,9.1,18.799999999999997,1062771.3000000003,650275.8,1713047.1000000003,0.00000913,0.00001399,0.00001097
2019-04-01,83087651054,Members Banking Group Limited,false,1403,268.7,1671.7,1062771.3000000003,650275.8,1713047.1000000003,0.00132013,0.00041321,0.00097586
2019-04-01,56070887679,Members Equity Bank Limited,false,14213,5031.8,19244.8,1062771.3000000003,650275.8,1713047.1000000003,0.01337353,0.00773795,0.01123425
2019-04-01,83099031106,"Mizuho Bank, Ltd.",false,0,0,0,1062771.3000000003,650275.8,1713047.1000000003,0.00000000,0.00000000,0.00000000
2019-04-01,75103418882,"MUFG Bank, Ltd.",false,0,0,0,1062771.3000000003,650275.8,1713047.1000000003,0.00000000,0.00000000,0.00000000
2019-04-01,54087651750,MyLifeMyFinance Limited,false,65.4,9.6,75,1062771.3000000003,650275.8,1713047.1000000003,0.00006154,0.00001476,0.00004378
2019-04-01,89067729195,MyState Bank Limited,false,2756.9,666.7,3423.6000000000004,1062771.3000000003,650275.8,1713047.1000000003,0.00259407,0.00102526,0.00199854
2019-04-01,12004044937,National Australia Bank Limited,true,145786.3,116055.9,261842.19999999998,1062771.3000000003,650275.8,1713047.1000000003,0.13717561,0.17847181,0.15285172
2019-04-01,96087651992,Newcastle Permanent Building Society Limited,false,6350.6,2065,8415.6,1062771.3000000003,650275.8,1713047.1000000003,0.00597551,0.00317558,0.00491265
2019-04-01,36087650422,Northern Inland Credit Union Limited,false,178.8,37.9,216.70000000000002,1062771.3000000003,650275.8,1713047.1000000003,0.00016824,0.00005828,0.00012650
2019-04-01,34087650477,Orange Credit Union Limited,false,98.9,20.3,119.2,1062771.3000000003,650275.8,1713047.1000000003,0.00009306,0.00003122,0.00006958
2019-04-01,94073598035,Oversea-Chinese Banking Corporation Limited,false,0,0,0,1062771.3000000003,650275.8,1713047.1000000003,0.00000000,0.00000000,0.00000000
2019-04-01,93111195389,PayPal Australia Pty Limited,false,0,0,0,1062771.3000000003,650275.8,1713047.1000000003,0.00000000,0.00000000,0.00000000
2019-04-01,69087651876,Police & Nurses Limited,false,2635.9,884.5,3520.4,1062771.3000000003,650275.8,1713047.1000000003,0.00248021,0.00136019,0.00205505
2019-04-01,95087650799,Police Bank Ltd,false,1256.7,220.2,1476.9,1062771.3000000003,650275.8,1713047.1000000003,0.00118247,0.00033863,0.00086215
2019-04-01,30087651205,Police Credit Union Limited,false,573.9,208.7,782.5999999999999,1062771.3000000003,650275.8,1713047.1000000003,0.00054000,0.00032094,0.00045685
2019-04-01,33087651661,Police Financial Services Limited,false,1270.1,295.5,1565.6,1062771.3000000003,650275.8,1713047.1000000003,0.00119508,0.00045442,0.00091393
2019-04-01,79087651036,QPCU Limited,false,505.1,151.6,656.7,1062771.3000000003,650275.8,1713047.1000000003,0.00047527,0.00023313,0.00038335
2019-04-01,53087650557,Qudos Mutual Ltd,false,2208.5,903.3,3111.8,1062771.3000000003,650275.8,1713047.1000000003,0.00207806,0.00138910,0.00181653
2019-04-01,77087651027,Queensland Country Bank Limited,false,1248.3,373.6,1621.9,1062771.3000000003,650275.8,1713047.1000000003,0.00117457,0.00057453,0.00094679
2019-04-01,50001621129,Rabobank Australia Limited,false,130.6,208.7,339.29999999999995,1062771.3000000003,650275.8,1713047.1000000003,0.00012289,0.00032094,0.00019807
2019-04-01,91087651090,Railways Credit Union Limited,false,356.8,98.3,455.1,1062771.3000000003,650275.8,1713047.1000000003,0.00033573,0.00015117,0.00026567
2019-04-01,21087650360,Regional Australia Bank Ltd,false,842.4,192.2,1034.6,1062771.3000000003,650275.8,1713047.1000000003,0.00079264,0.00029557,0.00060395
2019-04-01,86076940880,Royal Bank of Canada,false,0,0,0,1062771.3000000003,650275.8,1713047.1000000003,0.00000000,0.00000000,0.00000000
2019-04-01,74083938416,Rural Bank Limited,false,0,0.1,0.1,1062771.3000000003,650275.8,1713047.1000000003,0.00000000,0.00000015,0.00000006
2019-04-01,95607620440,"Shinhan Bank Co., Ltd",false,0,0,0,1062771.3000000003,650275.8,1713047.1000000003,0.00000000,0.00000000,0.00000000
2019-04-01,82087650682,Southern Cross Credit Union Ltd,false,307.2,119.4,426.6,1062771.3000000003,650275.8,1713047.1000000003,0.00028906,0.00018361,0.00024903
2019-04-01,35845772731,Standard Chartered Bank,false,0,0,0,1062771.3000000003,650275.8,1713047.1000000003,0.00000000,0.00000000,0.00000000
2019-04-01,95082610008,State Bank of India,false,0,0,0,1062771.3000000003,650275.8,1713047.1000000003,0.00000000,0.00000000,0.00000000
2019-04-01,70062819630,State Street Bank and Trust Company,false,0,0,0,1062771.3000000003,650275.8,1713047.1000000003,0.00000000,0.00000000,0.00000000
2019-04-01,98114053459,Sumitomo Mitsui Banking Corporation,false,0,0,0,1062771.3000000003,650275.8,1713047.1000000003,0.00000000,0.00000000,0.00000000
2019-04-01,23087650806,Summerland Financial Services Limited,false,395.4,134.1,529.5,1062771.3000000003,650275.8,1713047.1000000003,0.00037205,0.00020622,0.00030910
2019-04-01,66010831722,Suncorp-Metway Limited,false,30792.3,12306.7,43099,1062771.3000000003,650275.8,1713047.1000000003,0.02897359,0.01892535,0.02515926
2019-04-01,30165085638,"Taishin International Bank Co., Ltd",false,0,0,0,1062771.3000000003,650275.8,1713047.1000000003,0.00000000,0.00000000,0.00000000
2019-04-01,36078577250,"Taiwan Business Bank, Ltd",false,11.9,28.2,40.1,1062771.3000000003,650275.8,1713047.1000000003,0.00001120,0.00004337,0.00002341
2019-04-01,96139482634,"Taiwan Cooperative Bank, Ltd",false,0,0,0,1062771.3000000003,650275.8,1713047.1000000003,0.00000000,0.00000000,0.00000000
2019-04-01,30087650459,Teachers Mutual Bank Limited,false,4845.8,1381.7,6227.5,1062771.3000000003,650275.8,1713047.1000000003,0.00455959,0.00212479,0.00363533
2019-04-01,84084066419,The Bank of New York Mellon,false,0,0,0,1062771.3000000003,650275.8,1713047.1000000003,0.00000000,0.00000000,0.00000000
2019-04-01,34133513827,The Bank of Nova Scotia,false,0,0,0,1062771.3000000003,650275.8,1713047.1000000003,0.00000000,0.00000000,0.00000000
2019-04-01,54087650940,The Capricornian Ltd,false,207.5,50.9,258.4,1062771.3000000003,650275.8,1713047.1000000003,0.00019524,0.00007827,0.00015084
2019-04-01,65117925970,The Hongkong and Shanghai Banking Corporation Limited,false,0,0,0,1062771.3000000003,650275.8,1713047.1000000003,0.00000000,0.00000000,0.00000000
2019-04-01,62126279918,The Northern Trust Company,false,0,0,0,1062771.3000000003,650275.8,1713047.1000000003,0.00000000,0.00000000,0.00000000
2019-04-01,49103575042,Tyro Payments Limited,false,0,0,0,1062771.3000000003,650275.8,1713047.1000000003,0.00000000,0.00000000,0.00000000
2019-04-01,47088129613,UBS AG,false,0,0,0,1062771.3000000003,650275.8,1713047.1000000003,0.00000000,0.00000000,0.00000000
2019-04-01,17135448047,Union Bank of India,false,0,0,0,1062771.3000000003,650275.8,1713047.1000000003,0.00000000,0.00000000,0.00000000
2019-04-01,56060785284,United Overseas Bank Limited,false,0,1.2,1.2,1062771.3000000003,650275.8,1713047.1000000003,0.00000000,0.00000185,0.00000070
2019-04-01,11087650315,Unity Bank Limited,false,663.4,202.8,866.2,1062771.3000000003,650275.8,1713047.1000000003,0.00062422,0.00031187,0.00050565
2019-04-01,44087651769,Victoria Teachers Limited,false,1624.9,400.4,2025.3000000000002,1062771.3000000003,650275.8,1713047.1000000003,0.00152893,0.00061574,0.00118228
2019-04-01,67622375722,volt bank limited,false,0,0,0,1062771.3000000003,650275.8,1713047.1000000003,0.00000000,0.00000000,0.00000000
2019-04-01,98087651116,Warwick Credit Union Ltd,false,150.6,54.9,205.5,1062771.3000000003,650275.8,1713047.1000000003,0.00014170,0.00008443,0.00011996
2019-04-01,48087651787,WAW Credit Union Co-Operative Limited,false,280,64.4,344.4,1062771.3000000003,650275.8,1713047.1000000003,0.00026346,0.00009903,0.00020105
2019-04-01,33007457141,Westpac Banking Corporation,true,224251.9,185153.8,409405.69999999995,1062771.3000000003,650275.8,1713047.1000000003,0.21100673,0.28473119,0.23899267
2019-04-01,94150148299,Woori Bank,false,0,0,0,1062771.3000000003,650275.8,1713047.1000000003,0.00000000,0.00000000,0.00000000
2019-05-01,70744009137,ABN AMRO Bank N.V.,false,0,0,0,1067165.9999999998,649939.7000000001,1717105.6999999993,0.00000000,0.00000000,0.00000000
2019-05-01,48848300367,Agricultural Bank of China Limited,false,0,0,0,1067165.9999999998,649939.7000000001,1717105.6999999993,0.00000000,0.00000000,0.00000000
2019-05-01,15081596009,AMP Bank Limited,false,12961.9,4393.6,17355.5,1067165.9999999998,649939.7000000001,1717105.6999999993,0.01214610,0.00676001,0.01010742
2019-05-01,37002950745,Arab Bank Australia Limited,false,163.9,174.2,338.1,1067165.9999999998,649939.7000000001,1717105.6999999993,0.00015358,0.00026802,0.00019690
2019-05-01,11005357522,Australia and New Zealand Banking Group Limited,true,159503.1,88925.1,248428.2,1067165.9999999998,649939.7000000001,1717105.6999999993,0.14946419,0.13682054,0.14467846
2019-05-01,11087651125,Australian Central Credit Union Ltd,false,5787.1,1291.4,7078.5,1067165.9999999998,649939.7000000001,1717105.6999999993,0.00542287,0.00198695,0.00412234
2019-05-01,48087649741,Australian Military Bank Ltd,false,906.8,153.3,1060.1,1067165.9999999998,649939.7000000001,1717105.6999999993,0.00084973,0.00023587,0.00061738
2019-05-01,93087650726,Australian Mutual Bank Ltd,false,546.2,134.2,680.4000000000001,1067165.9999999998,649939.7000000001,1717105.6999999993,0.00051182,0.00020648,0.00039625
2019-05-01,14087822491,Australian Settlements Limited,false,0,0,0,1067165.9999999998,649939.7000000001,1717105.6999999993,0.00000000,0.00000000,0.00000000
2019-05-01,30087652079,Australian Unity Bank Limited,false,394.7,206.7,601.4,1067165.9999999998,649939.7000000001,1717105.6999999993,0.00036986,0.00031803,0.00035024
2019-05-01,40087652060,Auswide Bank Ltd,false,1735.9,757.7,2493.6000000000004,1067165.9999999998,649939.7000000001,1717105.6999999993,0.00162664,0.00116580,0.00145221
2019-05-01,32087652088,B&E Ltd,false,633.2,145.5,778.7,1067165.9999999998,649939.7000000001,1717105.6999999993,0.00059335,0.00022387,0.00045350
2019-05-01,50087649750,Bananacoast Community Credit Union Ltd,false,740.8,285.7,1026.5,1067165.9999999998,649939.7000000001,1717105.6999999993,0.00069418,0.00043958,0.00059781
2019-05-01,21087651607,Bank Australia Limited,false,3872,730.5,4602.5,1067165.9999999998,649939.7000000001,1717105.6999999993,0.00362830,0.00112395,0.00268038
2019-05-01,51064874531,"Bank of America, National Association",false,0,0,0,1067165.9999999998,649939.7000000001,1717105.6999999993,0.00000000,0.00000000,0.00000000
2019-05-01,48125314249,Bank of Baroda,false,0,0,0,1067165.9999999998,649939.7000000001,1717105.6999999993,0.00000000,0.00000000,0.00000000
2019-05-01,28110077622,Bank of China (Australia) Limited,false,1128.8,372.6,1501.4,1067165.9999999998,649939.7000000001,1717105.6999999993,0.00105775,0.00057328,0.00087438
2019-05-01,29002979955,Bank of China Limited,false,0,0,0,1067165.9999999998,649939.7000000001,1717105.6999999993,0.00000000,0.00000000,0.00000000
2019-05-01,74137909963,"Bank of Communications Co., Ltd.",false,0,0,0,1067165.9999999998,649939.7000000001,1717105.6999999993,0.00000000,0.00000000,0.00000000
2019-05-01,32009656740,Bank of Queensland Limited,false,15754.1,11722,27476.1,1067165.9999999998,649939.7000000001,1717105.6999999993,0.01476256,0.01803552,0.01600140
2019-05-01,44093488629,Bank of Sydney Ltd,false,894,297.9,1191.9,1067165.9999999998,649939.7000000001,1717105.6999999993,0.00083773,0.00045835,0.00069413
2019-05-01,71608940718,Bank of Taiwan,false,0,0,0,1067165.9999999998,649939.7000000001,1717105.6999999993,0.00000000,0.00000000,0.00000000
2019-05-01,11068049178,Bendigo and Adelaide Bank Limited,false,27485.9,13449,40934.9,1067165.9999999998,649939.7000000001,1717105.6999999993,0.02575597,0.02069269,0.02383948
2019-05-01,15087651143,Beyond Bank Australia Limited,false,3553.4,835.9,4389.3,1067165.9999999998,649939.7000000001,1717105.6999999993,0.00332975,0.00128612,0.00255622
2019-05-01,63087651849,BNK Banking Corporation Limited,false,104,62.7,166.7,1067165.9999999998,649939.7000000001,1717105.6999999993,0.00009745,0.00009647,0.00009708
2019-05-01,23000000117,BNP Paribas,false,0,0,0,1067165.9999999998,649939.7000000001,1717105.6999999993,0.00000000,0.00000000,0.00000000
2019-05-01,87149440291,BNP Paribas Securities Services,false,0,0,0,1067165.9999999998,649939.7000000001,1717105.6999999993,0.00000000,0.00000000,0.00000000
2019-05-01,33608235847,Canadian Imperial Bank of Commerce,false,0,0,0,1067165.9999999998,649939.7000000001,1717105.6999999993,0.00000000,0.00000000,0.00000000
2019-05-01,24125167553,China Construction Bank Corporation,false,0,0,0,1067165.9999999998,649939.7000000001,1717105.6999999993,0.00000000,0.00000000,0.00000000
2019-05-01,69322403457,"China Everbright Bank Co., Ltd",false,0,0,0,1067165.9999999998,649939.7000000001,1717105.6999999993,0.00000000,0.00000000,0.00000000
2019-05-01,96609857383,"China Merchants Bank Co., Ltd",false,0,0,0,1067165.9999999998,649939.7000000001,1717105.6999999993,0.00000000,0.00000000,0.00000000
2019-05-01,34072814058,"Citibank, N.A.",false,0,0,0,1067165.9999999998,649939.7000000001,1717105.6999999993,0.00000000,0.00000000,0.00000000
2019-05-01,88004325080,Citigroup Pty Limited,false,4125,2492.7,6617.7,1067165.9999999998,649939.7000000001,1717105.6999999993,0.00386538,0.00383528,0.00385399
2019-05-01,88087649910,Coastline Credit Union Limited,false,290.9,79.3,370.2,1067165.9999999998,649939.7000000001,1717105.6999999993,0.00027259,0.00012201,0.00021560
2019-05-01,48123123124,Commonwealth Bank of Australia,true,276468.1,156000.2,432468.3,1067165.9999999998,649939.7000000001,1717105.6999999993,0.25906757,0.24002257,0.25185887
2019-05-01,80087649938,Community First Credit Union Limited,false,605.9,192.3,798.2,1067165.9999999998,649939.7000000001,1717105.6999999993,0.00056777,0.00029587,0.00046485
